ver_sw,rate_position,rate_attitude,rate_imu,rate_ratios,log_id,status
17891328,123.88135643949597,245.87698293923978,245.0836600915921,100.00448953937325,2e0f6679-68de-4812-a604-b09dd5e2632a,ok
17694720,10.003504668776507,20.003471455736435,200.46051807769237,2.0000252387526567,02e0b652-93c8-4b1f-a2b0-66cb451d56b0,ok
17760384,10.000004495023358,199.98865448979336,199.98862320067664,2.0000016467250026,09b2bbea-7c4b-4b06-bf2f-e602849c5330,ok
17760256,10.000028920653905,20.00005535093213,199.65026669931837,2.0000095331749,60e52c8a-db1c-4a1f-8fbe-7fc5bc9b6cea,ok
17760320,10.004712896421463,20.00461507436172,201.80497406530958,2.0000095012557906,ceb24a42-96de-43c3-bf46-a595ea7649f3,ok
17499135,10.016089331919263,20.01563556926583,199.30043327075208,5.016336839494267,d4636ed6-8773-484f-a5e3-6f7a523e18f5,ok
17825856,125.00000000000001,208.44520632822505,216.96410256410257,100.00615359369871,fcfde916-7fa0-4e4c-aba2-86fd54b8b03d,ok
17695743,10.002182647670365,20.001979818198823,199.3139005590242,2.0000248262541134,892ead70-6c79-420f-a4ca-cc63196a2be7,ok
17761280,9.949451793986439,215.83935210497168,215.85323371918582,1.9939230838810136,eddb5db9-b736-49f9-a34e-3a0b2d586b48,ok
17630207,10.001688432349509,20.001708839207783,201.77270901210258,2.0000290453656304,d05d16cc-a011-4176-81fb-3bcd41513fb9,ok
17694975,10.011268452741133,20.009744916797942,250.67759634524353,2.000171627629984,0c703196-27bf-43f3-91ff-d733abf02753,ok
17761535,9.916846358778036,198.36749848438373,198.36787585584872,1.989528462487378,20173907-5c19-431e-a379-ee1857faad75,ok
17826047,10.00785040865204,20.00714926364647,222.01432909847102,2.000042391336741,b3960c41-e068-4b8f-9d2a-43936a43be2c,ok
18350592,10.001818090749243,199.93920855247293,199.93737360931524,2.0018410362679617,368b654f-63d4-4784-9bf9-2f8a3d09445d,ok
17629952,10.007851865622104,20.00782079453115,220.42548694845127,2.000017555709656,48f72fa6-428e-4782-8b7c-91fd7714f5b7,ok
17367104,9.831961322565615,31.54872651888054,249.43883509620562,0.0,9438154e-9338-4209-be76-8af9745a8ab4,ok
17630207,10.01222816609456,169.2014508040381,169.21416960018783,1.999909798940094,7154f523-367d-4ad5-84b3-de4bc1028b5e,ok
16779776,10.003154234284569,199.9999753054545,200.0000005735754,2.001321187830928,ec897644-0d28-445c-8f52-d1a97ec84c3a,ok
17891392,125.0,250.0,250.0,100.01057194206577,f996d752-366b-4e68-9b10-39de91fc97f1,ok
17432576,9.7726269567215,244.25468334423772,244.25468334423772,0.0,adaaceb7-5d7c-4535-89f6-5b5b4119039f,ok
17629951,125.0,168.50169608463173,185.16069683205887,125.00000000000001,a909f8c1-551a-4c45-8955-52620d8c0cbe,ok
17629951,9.904887468717934,19.817694113638733,219.5804633586729,1.9824963815493588,56b0bff8-43b5-48e4-ac37-3f8b66f18cb7,ok
17761535,10.00416251284146,205.51265253990675,205.69205915036514,2.0000509056434854,6eff96b3-8f76-4d1a-8bfb-a3e14160714c,ok
17695488,9.902864338153748,19.805902534000555,190.80994240705976,1.980999228110175,b8608076-c365-4c72-b483-f9983144ab7f,ok
17695488,46.32391489053998,183.70549048545845,183.943297218984,46.20003017397659,4db6814d-8728-4e38-b85c-f4665d8877bb,ok
16973824,9.666399942012259,31.037175627605805,245.29867841908361,0.0,68ad5aa9-fb30-47f7-9eba-f87444ed1f4b,ok
17760768,9.989735496119849,285.22066999085615,285.22769028608303,2.0000492665196874,0ba0d798-bcab-478a-a7e0-90b2688d3c92,ok
17630207,10.002293729654887,20.00249391300367,200.96962553549577,2.000014586960849,3d874d9e-3407-4ebc-bf3f-f94bde25d5bf,ok
17761535,10.013995509420191,200.00010130862034,200.000005628254,2.0001502807948564,8f341f49-c3f9-4b2e-b283-0def1f7b3be8,ok
17760767,10.01247597817846,20.01205665906217,200.70678178168205,2.0001439847240285,ee89dbee-814b-455a-932e-70e2646683d5,ok
17761535,10.000422363321684,19.999654479445176,222.10222886370528,1.9998890301574948,8df39d30-881f-45b0-a1a6-3cf904cfb355,ok
17367040,10.138826012254526,33.81850437650035,247.0972966773015,0.0,e67424c5-e435-49f1-9b82-c298f5e643d9,ok
17760768,10.01090327427371,20.011132339791324,285.6432362321067,2.0001265282354046,2b804824-7553-4b0f-9f72-926afe7a579c,ok
17237120,9.838371339342515,31.406421699241154,246.89219621161214,0.0,0d402611-685a-462f-ac26-7ff668ba098f,ok
40634367,10.006081915734821,20.005996647235378,202.4356514999788,2.0060414475957624,7e3427c9-c32a-447e-8c06-f15bcdfa4f8f,ok
17760256,10.002941319568704,20.003225021201125,198.14289416681297,2.0000129673227645,6056d2e0-5362-409b-8f1a-f81c11994e36,ok
50398207,4.001101770503591,4.001102270221414,4.001102238989046,0.0,1a8b0d27-6772-49dd-925d-9945a69265f3,ok
17498880,8.660261313452617,17.554885466592673,175.93387917234597,4.475212353987757,c0e6c5af-ec27-466e-b5b4-1d990a045330,ok
17694975,10.013223283907433,20.013491036015658,221.80656704086982,1.9999117163154772,3ab72de9-e4d0-494d-ab02-0bc2d34f77c5,ok
17367040,10.003092349545238,20.00287184561589,197.36054543716182,2.0000107131585465,f82a76c2-6b97-4bb0-971c-8a161a6e0e7e,ok
17891583,10.01366278338461,159.2545790120125,159.37735127923764,2.000118335768386,081dc7f7-0eb1-478a-84e1-98ec0a27f934,ok
17629184,9.962185530145227,19.916957340335983,198.94412143835396,2.0001127761701945,df7e85fa-10bc-45f7-8ed1-6bb09d21f3e2,ok
17761280,9.846756142816487,195.4594024751936,195.4594115058517,1.9701014409946898,b05812ab-6ea7-4bc0-ab7d-6afa7f91f609,ok
17826559,125.0,250.0,250.0,100.00687805213563,e702d041-c073-448d-a91b-286a643bd1d3,ok
17171712,9.597642186837673,30.798229103399095,242.22671529727705,0.0,461fa029-84da-494b-b6df-df0356178c0e,ok
17301504,9.824261689093817,31.32727051048939,249.09543066505952,0.0,0ecf77ee-1165-4b80-8219-395ceca37d4e,ok
17367040,10.046923067565919,33.56024208564647,207.11770088525708,0.0,642c0eb1-23f3-4a4c-8dc5-2c472d064c19,ok
17760256,10.014493398858805,20.012346893352113,161.08826698300842,2.0002790811912434,df603ffa-c565-4824-9f6d-95ddfa6824d1,ok
17825984,124.96701324747981,249.78889592569135,249.77569008286272,100.00263894020162,5aeccc96-bccb-453e-89f6-227418a9d913,ok
17694720,10.011294457661512,20.01104401840194,164.3524790029802,1.9999158444503182,64b85139-8a87-477f-a191-ea461231004c,ok
17826047,10.012525895942225,198.62254877036747,198.71002337849407,1.9999651012801118,a24be331-74f7-4878-94f2-9080c7027b46,ok
17891583,10.00777455959194,20.007917934345272,197.17793866088766,2.0000061585095295,8011c065-8632-477d-9343-6350bb3e3aba,ok
17694720,10.010205526610056,201.75698308432987,201.7668123987463,2.000022745356712,2da6765a-8ba0-4936-bd4a-cdf060c7f190,ok
17629184,10.017500640625867,201.35514994240697,201.35522069378837,2.000207648675392,78a79994-f672-4e1a-bb19-802846d7c468,ok
17761280,10.00416129830776,199.99576001898208,199.9958425026001,2.000003356999372,6e0399f0-0b73-4616-afc5-24e578f54752,ok
17760511,10.016106341348587,20.01496323702695,201.64922944579166,2.000018336168106,36ab389d-a430-4260-b2f9-b14ee80070b2,ok
17629184,10.015159531720453,20.015372171962927,218.23286399670275,1.999935202099452,87935205-a8f0-46f8-a4b3-e54beb887e19,ok
17826240,10.007590126773055,20.007577831208593,202.7129673049954,2.0000506575330603,8c4b58ca-fe6b-49ee-835b-c5265ec52a73,ok
17564672,9.900452817185588,153.7575509946632,153.8729123037733,1.9760737153901347,2d324a72-efc6-4615-9c6a-756a054c2dab,ok
17825984,10.014827124226851,20.014628246318587,161.10951000170567,2.000183985177684,14e20538-4d04-40b4-9c4e-2b1a950ad88f,ok
17695488,9.9872846604036,19.971823782092773,173.95175519170382,1.9968178573558115,fda254f8-dc15-4f6e-abdb-f3be8d0264ab,ok
17761280,10.007753051051763,20.007817271545306,159.99861543347572,2.000140829192841,cea3b650-4d72-43c0-a9e2-1c86177c69fc,ok
17630207,10.011514405696133,20.01153662500962,249.48494202794197,1.9998976261555028,0bf7b12f-9195-4d87-a68c-e20e7cae7a5f,ok
17826303,9.984716425202711,19.96948645282417,158.2245821389911,1.9958415455543947,6b3e1b70-9498-495a-8eb2-8979bdc48f85,ok
3b08beb54e7078c1f540acaeb5f683352dcd43e4,10.005807030112695,20.005471203501266,201.71052325714447,1.9999878305825223,29b9a508-4b8f-43d0-b969-0f61226878a7,ok
17433087,9.65743210242932,18.680317077437234,194.6522716633368,0.0,33ea0e66-269d-4bba-b680-646c51182a8d,ok
17302016,9.85243951474758,31.7438849823987,218.99234219929343,0.0,8adfe8dc-cfe6-42f7-a730-43133060458d,ok
17826559,10.008330152144067,20.00828759037115,199.84798442900788,2.0001015241406557,dc88c352-eefc-4dfb-852b-a400d7df749f,ok
17825792,10.001855069300646,202.77472822005106,202.77471721740767,2.000019705973495,409d8067-e736-4ef4-bb26-1878fa8a572e,ok
17761280,10.001201460289307,20.001128466072494,170.94542263094542,1.999992347084382,db0d10b0-aac4-4907-853f-5b2c10bccea1,ok
17629440,10.014929321290087,20.01442761783021,218.40640086363712,2.0001283803332495,151219af-645e-4c63-9349-1e083f507399,ok
17694720,10.009505670125305,20.009915595102267,210.56034195683355,1.9999657441764842,7be6a1a2-eee2-4191-b697-aa7b5987041c,ok
17498240,9.822366923247047,19.082796295381815,249.01642824175283,4.928387876937109,d12827ac-cfd1-48d1-babe-b85b10c54264,ok
9b2015dcfd3ec46b733c92acafc81f6edd93adb8,9.716139287261493,31.14452453019184,247.19645501262957,0.0,03412cc9-46bd-47c7-8e11-91c2e0b759bc,ok
17564416,10.001259927100282,20.001259347877237,200.00000025178136,2.0012595189376903,87a910a3-c1d8-400a-8bfb-9e74f19e9fd6,ok
17694975,9.953955339486525,19.909456642824228,198.7541761149206,1.9999540607567239,619dff46-133e-4696-8fbe-0e943c826b41,ok
17629440,10.03648047109104,20.03599644819697,199.99045466353604,2.0357123227059746,e249221d-b39b-4277-946b-0182ff731ea3,ok
17629951,10.010572373482221,20.009789846004495,163.27331120773792,1.9998270871156738,845139a9-d118-41fe-a42c-4afc2be2b193,ok
17564671,10.003648238710767,20.00379161882029,180.1863166224359,2.0039645361394096,01131ec0-1fa6-4f99-9e2d-3710a519dc59,ok
17825984,125.0,207.12283004235516,225.46680188510408,100.00596516344548,2d0be4a7-e0c0-45be-a26b-5b92795e6697,ok
17761535,10.012391021013379,198.78246980453062,198.782251291571,2.0002623765214675,413ea87e-69cf-4666-99df-67eb3e3fdc1d,ok
17761535,10.002356947434674,20.002364010454855,198.70715953085022,2.0000202089823724,0fd29e0d-2ad7-4305-a8db-695bfab2bb32,ok
17695488,10.000261401602515,285.41565923097363,285.4405557226501,1.9998483888523317,d400aec9-1da3-4f22-97b9-084e8e6c848e,ok
17694720,10.003245131276786,155.25607629408816,155.6042923207889,102.25450163164793,be0eb934-c24e-4690-b695-6e76c2df24ad,ok
50725375,9.911673562387765,3.8616748083643873,1.989987794310364,0.0,8cadc6b4-d69a-4eba-8d3a-8481c55310b8,ok
17629696,10.000559117740737,187.2298527946995,187.15246539279138,2.00038298566263,59b29ee0-3d72-4689-84eb-b1a5e1db6120,ok
17826047,10.013053731511647,20.012973493561635,164.03164694810985,1.9999696520734085,6402d021-b147-4d4c-9ed0-91c9aff22c46,ok
17761535,10.00816432210529,20.007639266074257,211.03957835462052,2.0000123016629665,b740d423-a3b0-482d-958c-56f33224b5a0,ok
17891583,10.008473870526354,20.008207322669676,217.76064470234405,2.0001341505905073,ec073d0d-28dd-446e-a3f8-58e7947be631,ok
17367040,10.107281375382087,33.681924387264054,245.76723621314585,0.0,6860df66-dbfb-433e-941a-8d619c4957c5,ok
17694720,10.005305836104279,20.004980812810086,211.51898254929307,1.9999856397897926,a679b875-bc5b-42ac-a2f0-64fda9b534a3,ok
17236736,9.794430929506952,31.349539220198025,246.066477631382,0.0,20b8563e-0511-4685-9125-f727a45dc1e6,ok
17564928,24.611499405315282,24.607672589158827,196.1439297575278,1.9641375226233184,7766df57-1159-4661-a858-37435a831c1c,ok
17826240,9.9996736290046,19.99668324043833,198.29874656145736,2.0000636573785466,ae600392-0880-49b1-971f-4dd62b6a9d68,ok
25494272,125.00734041928474,191.78425931392806,197.41439552760306,125.00000000000001,707b88ac-6ee8-4c0f-b3a4-17cfdcbf4c81,ok
17891392,10.012743180222394,20.01296510811732,221.70072210766727,2.000001834396587,627fb7a2-9479-4be8-8e6f-089e3713b941,ok
17694720,0.0,247.4827241690888,247.49054505825143,0.0,f17a597f-3fef-4af8-9ae6-3533317ac306,ok
17170432,9.67957927739678,31.1514919660979,245.98472659694687,0.0,1290134e-269b-4210-9c9a-62f9a3273585,ok
17826240,0.0,151.5913570586424,152.5465590117,0.0,f97446e5-822c-4c13-add7-e236ba17f25a,ok
17761535,3.8785953681239507,67.60115170270622,67.95460451265188,0.7556479713024459,cf2607a0-5486-4487-aeed-40c30e9a4dd7,ok
17629440,10.006623728287567,20.006449379122476,218.4851120971237,2.000017429705161,d2d5b9da-ebb6-411c-89db-c8ee3bf52ef0,ok
17891583,124.99592723323377,249.98913940657718,249.98642440566047,100.00271517784415,d692fd00-330b-42ca-8d9a-557f4b8411dc,ok
17694975,9.903110743175633,200.95453241383524,200.95453079099633,1.9756323393420254,f34775f8-0edc-462c-ad30-f0f0e6f18aa6,ok
17695743,9.9991428227263,19.999753779466307,199.4390551979028,2.0000190230817005,2614ee35-79e5-4304-b905-314be888c7c5,ok
17695743,9.990626006364884,199.0301580482234,199.04791011635842,2.0001346285308372,2bac7022-21d2-4601-bb77-f2a9ec4b3d0a,ok
17629952,110.80498798976616,244.1338140336574,249.06424613554034,110.84633740730575,7ebe4eea-dfe7-49c1-bb8f-cfbcbc744fd8,ok
17826047,10.004826334190707,221.21514058475768,221.2151130863691,2.0000101247395343,184496fa-e17d-4564-a80e-3cd19403b5d4,ok
17826047,10.001277382461662,20.00126473129964,215.7180058807667,2.000003946145277,7ca96aaf-52c6-4d1e-9a2c-d01313b07c5f,ok
17630207,10.013296946615666,20.012426916618143,181.86843067157594,2.0124636290147975,689f3815-7050-45dd-ad8d-118ec80a70c0,ok
17170432,9.468348288469603,85.8831516155458,240.03105464067863,0.0,6e1b9f30-a2e9-4a01-8776-51ff90f56a49,ok
17564671,9.990361175829523,19.88735647735367,214.82206556427465,1.9999013444893365,1cde4ec4-d926-41d8-a146-2eacb99a984e,ok
17564416,9.937190222309825,19.869913496364486,283.84732294993864,1.9890282287541396,e4d7ebde-4b5b-48ac-9c89-104c15fe0db2,ok
16778304,10.014014636845106,200.00007208339196,200.0,2.0000065197062926,952c5d38-1c68-4736-85e7-9e130e534c0c,ok
17760384,9.999958510260086,19.999917641311733,198.13677157994758,2.000020611611381,1be28046-3b96-4282-b49b-92cfdd05faa3,ok
17695743,10.0123816588948,220.53698466246664,220.54902718927545,1.999960434517669,c9f80394-0e24-4bb1-83f3-eea07f4655af,ok
17236160,9.704383790028078,31.122556534521543,243.4444621973226,0.0,252aaf10-8b57-4b02-a082-3dc8600edeb6,ok
17237120,9.838767042956967,31.440900746604438,246.99949790919013,0.0,4ea80d1d-0809-43a7-bd8a-6224a0862f5e,ok
17826559,10.002087943693597,199.981299570327,199.97922029543562,2.0000158453138206,9574a13a-c1ed-4161-bd1d-ee3c012ad21a,ok
17695744,124.99999999999999,194.11100354953211,215.16962453217434,125.00757621674042,130a0604-8593-434e-9353-1f985b081938,ok
17367040,10.10400644738176,33.70626699033366,245.9939411216137,0.0,2a836c2b-1670-481e-a9b2-5a53884e29d4,ok
17630207,10.01265891594767,200.1267199149583,200.15185968486173,2.0002011922116396,41acce56-d9ce-498b-9b3a-f9ace18ea113,ok
17564416,10.003658326291466,20.003826400376155,199.99537676396125,2.0037318741229964,7256874f-e536-4455-ad01-00653da88913,ok
17630207,10.00824180242742,20.008187706383342,182.82519762721114,2.007750607028453,2c166bf5-de44-4e19-bd20-4d113142df4b,ok
17760256,9.997399216348844,199.89834410208616,199.89833211652328,2.0000010339430934,af95ae0f-6a3c-4dd0-a8be-3a0d85989ae5,ok
17301504,9.848479514584211,31.69763547263935,249.59957521460794,0.0,1c666f7c-804d-4abd-9414-a8ca733c853d,ok
17761535,10.011533890145898,20.01211118502331,199.90428021962092,2.000068147776526,fd18f758-dada-4b78-9f30-eed648da9373,ok
17826559,10.004895739469159,20.004947764596494,171.57230025911548,2.000045590512908,dfecb87b-524a-4bfe-ab2d-af192edb3abf,ok
17760384,9.69210441598981,168.77071007284113,168.7800222471492,1.9227305788752393,50537aa4-9806-4bd8-a144-733c6d773a1a,ok
17761280,9.822000352954264,216.2495515595903,216.24732803708113,1.9651034797239348,4e41c378-f21a-4dfe-90ee-0edb612f3e8b,ok
17564671,0.0,199.19946439663167,199.19959952502785,0.0,00976bd2-4c5b-49ae-9063-09f56cd3fb30,ok
17630207,9.97112979598238,19.942258888647924,199.2463185498284,1.996817400515949,e56ac53d-4d7c-4f0d-9c09-65d14c1bf2fb,ok
